id,name
F0000102NS:FO,鋒裕匯理基金 (II) - 新興市場當地貨幣債券B股美元月配(穩定配息)
F0000040JH:FO,鋒裕匯理基金全球通膨連結債券基金 IE
F0000040JI:FO,鋒裕匯理基金全球通膨連結債券基金 SE
F0000040JF:FO,鋒裕匯理基金全球通膨連結債券基金 AE
F00000MKE4:FO,鋒裕匯理基金黃金基金 AU
F00000MKE6:FO,鋒裕匯理基金黃金基金 IU – C
F00000MN4H:FO,鋒裕匯理基金黃金基金 SU-C
F00000MPQC:FO,鋒裕匯理基金黃金基金 SHE-C
F000005K48:FO,鋒裕匯理基金 (II) - 新興市場當地貨幣債券A2
F00000XAD0:FO,鋒裕匯理長鷹多元收益基金 IU-C
F00000UEOD:FO,鋒裕匯理長鷹多元收益基金 AU-C
F00000UEYY:FO,鋒裕匯理長鷹多元收益基金 IHE-QD (季配息)
F00000WG8D:FO,鋒裕匯理長鷹多元收益基金 IHE-C
F00000UEOG:FO,鋒裕匯理長鷹多元收益基金 AHE-C
F00000UK13:FO,鋒裕匯理長鷹多重資產基金 FA-C
F00000UK14:FO,鋒裕匯理長鷹多重資產基金 FA-MD (月配息)
F0GBR04MQG:FO,鋒裕匯理基金 (II) - 美國中型資本價值I2(歐元)
F0000043RE:FO,鋒裕匯理長鷹多重資產基金 IU-C
F0GBR04MTA:FO,鋒裕匯理基金 (II) - 新興市場股票I2(歐元)
F0GBR04K1R:FO,鋒裕匯理長鷹多重資產基金 AU-C
F0GBR04UNZ:FO,鋒裕匯理基金 (II) - 美國中型資本價值I2(歐元)
F00000UK15:FO,鋒裕匯理長鷹多重資產基金 FU-MD (月配息)
F0GBR04MFX:FO,鋒裕匯理基金 (II) - 美國中型資本價值A2
F0GBR04MFV:FO,鋒裕匯理基金 (II) - 美國中型資本價值B2(歐元)
F0GBR04HWW:FO,鋒裕匯理基金 (II) - 新興市場股票A2
F00000VRMI:FO,鋒裕匯理基金 (II) - 美國中型資本價值U2(歐元)
F00000VT6J:FO,鋒裕匯理基金 (II) - 美國中型資本價值T2(歐元)
F00000Z2AF:FO,鋒裕匯理基金歐洲防護基金 SHU
F0GBR04MCV:FO,鋒裕匯理基金 (II) - 新興市場股票B2(歐元)
F00000VT6K:FO,鋒裕匯理基金 (II) - 美國中型資本價值T2(歐元)
F000005KOL:FO,鋒裕匯理長鷹多重資產基金 IHE-C
F00000VRMJ:FO,鋒裕匯理基金 (II) - 美國中型資本價值U2(歐元)
F0GBR04UE1:FO,鋒裕匯理基金 (II) - 美國中型資本價值A2
F0GBR04U9H:FO,鋒裕匯理基金 (II) - 美國中型資本價值B2(歐元)
F00000O55W:FO,鋒裕匯理基金歐洲防護基金 IE
F00000W2O2:FO,鋒裕匯理基金 (II) - 新興市場股票T2(歐元)
F0GBR04MR7:FO,鋒裕匯理基金 (II) - 美國鋒裕基金I2(歐元)
F00000W66U:FO,鋒裕匯理基金 (II) - 新興市場股票U2(歐元)
F0GBR04UEJ:FO,鋒裕匯理基金 (II) - 美國鋒裕基金A2(歐元)
F00000P992:FO,鋒裕匯理基金歐洲防護基金 SE
F000001U7Y:FO,鋒裕匯理基金 (II) - 環球生態I2(歐元)
F0GBR04D4H:FO,鋒裕匯理基金 (II) - 環球生態 A2 (歐元)
F0GBR04MBL:FO,鋒裕匯理基金 (II) - 美國鋒裕基金A2
F0GBR04UFD:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票I2(歐元)
F0GBR04U6T:FO,鋒裕匯理基金 (II) - 美國鋒裕基金B2
F0GBR04TH9:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票A2(歐元)
F0GBR04UNN:FO,鋒裕匯理基金 (II) - 美國鋒裕基金I2
F00000W051:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票U2(歐元)
F0GBR04U73:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票B2(歐元)
F00000W4LA:FO,鋒裕匯理基金 (II) - 美國鋒裕基金U2
F00000W2NW:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票T2(歐元)
F00000W2NU:FO,鋒裕匯理基金 (II) - 美國鋒裕基金T2
F00000LM3M:FO,鋒裕匯理基金 (II) - 環球生態I2
F000001U81:FO,鋒裕匯理基金 (II) - 環球生態 A2
F00000W04X:FO,鋒裕匯理基金 (II) - 環球生態 U2
F000001U80:FO,鋒裕匯理基金 (II) - 環球生態 B2
F0GBR065CC:FO,鋒裕匯理基金 (II) - 新興市場股票I2(歐元)
F0GBR04TNB:FO,鋒裕匯理基金 (II) - 新興市場股票A2
F0GBR04THN:FO,鋒裕匯理基金 (II) - 亞洲股票(不含日本)A2(歐元)
F0GBR04UFF:FO,鋒裕匯理基金 (II) - 亞洲股票(不含日本)I2(歐元)
F00000W66V:FO,鋒裕匯理基金 (II) - 新興市場股票U2(歐元)
F00000W2O3:FO,鋒裕匯理基金 (II) - 新興市場股票T2(歐元)
F0GBR04MTY:FO,鋒裕匯理基金 (II) - 美國研究I2(歐元)
F0GBR04HYU:FO,鋒裕匯理基金 (II) - 美國研究A2(歐元)
F0GBR04U81:FO,鋒裕匯理基金 (II) - 新興市場股票B2(歐元)
F00000020J:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票I2(歐元)
F0GBR04VR8:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票A2(歐元)
F00000W2NX:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票T2(歐元)
F0GBR04UAX:FO,鋒裕匯理基金 (II) - 亞洲股票(不含日本)B2
F0GBR04UET:FO,鋒裕匯理基金 (II) - 中國股票 A2 (歐元)
F00000W050:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票U2(歐元)
F0GBR04U7B:FO,鋒裕匯理基金 (II) - 新興歐洲及地中海股票B2(歐元)
F0GBR04MRE:FO,鋒裕匯理基金 (II) - 中國股票I2(歐元)
F00000W04W:FO,鋒裕匯理基金 (II) - 亞洲股票(不含日本)U2
F0GBR04TNF:FO,鋒裕匯理基金 (II) - 美國研究A2
F0GBR04TMT:FO,鋒裕匯理基金 (II) - 亞洲股票(不含日本)A2
F00000W2OK:FO,鋒裕匯理基金 (II) - 亞洲股票(不含日本)T2
F0GBR06AQD:FO,鋒裕匯理基金 (II) - 亞洲股票(不含日本)I2
F0GBR06PS6:FO,鋒裕匯理基金 (II) - 美國研究I2
F0GBR04HZ7:FO,鋒裕匯理基金 (II) - 領先歐洲企業A2(歐元)
F00000QH08:FO,鋒裕匯理基金 (II) - 領先歐洲企業A2(美元對沖)
F00000W66W:FO,鋒裕匯理基金 (II) - 領先歐洲企業U2(歐元)
F00000WDZG:FO,鋒裕匯理基金 (II) - 領先歐洲企業T2(歐元)
F00000W66X:FO,鋒裕匯理基金 (II) - 領先歐洲企業U2(美元對沖)
F00000VRM2:FO,鋒裕匯理基金 (II) - 中國股票 U2
F00000VT61:FO,鋒裕匯理基金 (II) - 中國股票 T2
F0GBR04MU8:FO,鋒裕匯理基金 (II) - 領先歐洲企業I2(歐元)
F0GBR04UAL:FO,鋒裕匯理基金 (II) - 領先歐洲企業B2(歐元)
F0GBR06TYD:FO,鋒裕匯理基金 (II) - 中國股票I2
F0GBR04MM1:FO,鋒裕匯理基金 (II) - 中國股票 A2
F0GBR05A89:FO,鋒裕匯理基金 (II) - 中國股票 B2
F0GBR065CD:FO,鋒裕匯理基金 (II) - 領先歐洲企業I2
F0GBR04MHG:FO,鋒裕匯理基金 (II) - 領先歐洲企業B2
F00000W66Y:FO,鋒裕匯理基金 (II) - 領先歐洲企業U2
F00000WDZH:FO,鋒裕匯理基金 (II) - 領先歐洲企業T2
F0GBR04TMP:FO,鋒裕匯理基金 (II) - 領先歐洲企業A2
F00000SQDA:FO,鋒裕匯理基金 (II) - 歐洲潛力A2(美元對沖)
F000000H0I:FO,鋒裕匯理基金 (II) - 歐洲潛力I2(歐元)
F00000VT66:FO,鋒裕匯理基金 (II) - 歐洲潛力T2(美元對沖)
F00000VRM9:FO,鋒裕匯理基金 (II) - 歐洲潛力U2(美元對沖)
F0GBR04D3Q:FO,鋒裕匯理基金 (II) - 歐洲潛力A2(歐元)
F00000VRM8:FO,鋒裕匯理基金 (II) - 歐洲潛力U2(歐元)
F00000LM3C:FO,鋒裕匯理基金 (II) - 歐洲潛力B2(歐元)
F00000VT65:FO,鋒裕匯理基金 (II) - 歐洲潛力T2(歐元)
F00000LM3F:FO,鋒裕匯理基金 (II) - 歐洲潛力I2
F000002A30:FO,鋒裕匯理基金 (II) - 歐洲潛力A2
F00000VT67:FO,鋒裕匯理基金 (II) - 歐洲潛力T2
F0GBR04TMV:FO,鋒裕匯理基金 (II) - 日本股票A2
F00000LM3B:FO,鋒裕匯理基金 (II) - 歐洲潛力B2
F00000VRTC:FO,鋒裕匯理基金 (II) - 歐洲潛力U2
F0GBR065RR:FO,鋒裕匯理基金 (II) - 日本股票I2(歐元)
F0GBR04HX0:FO,鋒裕匯理基金 (II) - 歐陸股票A2(歐元)
F0GBR04MTE:FO,鋒裕匯理基金 (II) - 歐陸股票I2(歐元)
F000003U93:FO,鋒裕匯理基金全球農業基金AE
F000001U8F:FO,鋒裕匯理基金 (II) - 歐陸股票I2
F00000WLAT:FO,鋒裕匯理基金 (II) - 歐陸股票T2
F000001G44:FO,鋒裕匯理基金全球農業基金IU
F0GBR04UFJ:FO,鋒裕匯理基金 (II) - 歐陸股票A2
F000001G43:FO,鋒裕匯理基金全球農業基金AU
F000001G45:FO,鋒裕匯理基金全球農業基金SU
F00000NCJK:FO,鋒裕匯理基金全球農業基金SHE
F0GBR04UFL:FO,鋒裕匯理基金 (II) - 歐陸股票B2
F000000I4O:FO,法盛─盧米斯賽勒斯全球機會債券基金R/A EUR
F0GBR054TY:FO,法盛─盧米斯賽勒斯全球機會債券基金R/D USD
F0GBR054TX:FO,法盛─盧米斯賽勒斯全球機會債券基金I/D USD
F000002O3M:FO,法盛盧米斯賽勒斯投資等級債券基金I/A USD
F000000IYK:FO,法盛─盧米斯賽勒斯全球機會債券基金I/A USD
F000002O3L:FO,法盛盧米斯賽勒斯投資等級債券基金R/A USD
F000002Q8T:FO,法盛盧米斯賽勒斯投資等級債券基金R/D USD
F000000I4N:FO,法盛─盧米斯賽勒斯債券基金R/A EUR
F00000ZK7J:FO,法盛─盧米斯賽勒斯債券基金-RE/D USD
F000011ACT:FO,法盛─盧米斯賽勒斯債券基金-RE/DM USD
F0GBR04VD4:FO,法盛─盧米斯賽勒斯債券基金I/D USD
F000000I5B:FO,法盛─盧米斯賽勒斯全球機會債券基金R/D GBP
F000002AYC:FO,法盛─盧米斯賽勒斯債券基金R/DM USD
F000003Y4T:FO,法盛─盧米斯賽勒斯債券基金R/A USD
F000000IYO:FO,法盛─盧米斯賽勒斯債券基金I/A USD
F0GBR04VD1:FO,法盛─盧米斯賽勒斯債券基金R/D USD
F000013A8T:FO,法盛─盧米斯賽勒斯債券基金-CT/DM USD
F000013A8S:FO,法盛─盧米斯賽勒斯債券基金-CT/A USD
F00000HH79:FO,法盛─盧米斯賽勒斯高收益債券基金R/A EUR
F000005Q8T:FO,法盛─盧米斯賽勒斯債券基金-RE/A USD
F000011ACS:FO,法盛─盧米斯賽勒斯債券基金-H-RE/DM AUD
F000002QE1:FO,法盛─盧米斯賽勒斯高收益債券基金I/A USD
F000000I5A:FO,法盛─盧米斯賽勒斯債券基金R/D GBP
F000013A8U:FO,法盛─盧米斯賽勒斯高收益債券基金-CT/DM USD
F00000HHI5:FO,法盛─盧米斯賽勒斯高收益債券基金R/D USD
F000011ACU:FO,法盛─盧米斯賽勒斯高收益債券基金-R/DM USD
F0GBR054TZ:FO,法盛─盧米斯賽勒斯高收益債券基金I/D USD
F00000MBHZ:FO,法盛盧米斯賽勒斯新興市場債券基金R/A EUR
F0000009AD:FO,法盛盧米斯賽勒斯新興市場債券基金I/A USD
F00000MBHO:FO,法盛盧米斯賽勒斯新興市場債券基金R/D USD
F0GBR06E4Q:FO,法盛Ostrum新興亞洲股票基金R/A EUR
F0GBR06EDU:FO,法盛漢瑞斯美國股票基金R/A EUR
F0GBR04DB1:FO,法盛Ostrum新興亞洲股票基金R/A USD
F000002KY5:FO,法盛Ostrum新興亞洲股票基金R/D USD
F0GBR04K4T:FO,法盛漢瑞斯美國股票基金R/A USD
F0GBR06DQW:FO,法盛漢瑞斯美國股票基金R/D USD
F0GBR06EEV:FO,法盛盧米斯賽勒斯美國股票收益基金R/A EUR
F0GBR06EC8:FO,法盛Ostrum亞太股票基金R/A EUR
F0GBR04DBR:FO,法盛Ostrum亞太股票基金R/A USD
F0GBR06DQU:FO,法盛盧米斯賽勒斯美國股票收益基金R/D USD
F0GBR04K4J:FO,法盛盧米斯賽勒斯美國股票收益基金R/A USD
F0GBR06GFA:FO,法盛漢瑞斯全球股票基金R/A EUR
F0GBR04K4R:FO,法盛漢瑞斯全球股票基金R/A USD
F000000F67:FO,法盛漢瑞斯全球股票基金R/D USD
F0GBR05TUK:FO,法盛Ostrum新興歐洲股票基金R/A EUR
F0GBR04DB3:FO,法盛Ostrum新興歐洲股票基金R/A USD
F0GBR06GJ0:FO,法盛Ostrum新興歐洲股票基金R/D USD
F00000VGZJ:FO,PGIM美國公司債基金I級別美元累積型
F0000104CS:FO,PGIM美國公司債基金T級別美元累積型
F00000YPB1:FO,PGIM JENNISON全球股票機會基金I級別美元累積型
F0HKG062PT:FO,利安資金泰國基金(新元)
F0HKG062PL:FO,利安資金日本基金(新元)
F0HKG062PU:FO,利安資金泰國基金(美元)
F0HKG062PM:FO,利安資金日本基金(美元)
F0HKG062PX:FO,利安資金日本增長基金(新元)
F0HKG062PY:FO,利安資金日本增長基金(美元)
F0HKG062PN:FO,利安資金韓國基金(新元)
F0HKG062PP:FO,利安資金馬來西亞基金(新元)
F0HKG062PQ:FO,利安資金馬來西亞基金(美元)
F0HKG062PO:FO,利安資金韓國基金(美元)
F0HKG062QH:FO,利安資金新馬基金(新元)
F0HKG062QL:FO,利安資金東南亞基金(新元)
F0HKG062QF:FO,利安資金新加坡均衡基金(新元)
F0HKG062P5:FO,利安資金亞太基金(新元)
F0HKG062QI:FO,利安資金新馬基金(美元)
F0HKG062QM:FO,利安資金東南亞基金(美元)
F0HKG062P9:FO,利安資金中國增長基金(新元)
F0HKG062QG:FO,利安資金新加坡均衡基金(美元)
F00000T4I7:FO,利安資金日本增長基金(美元避險)
F0HKG062P6:FO,利安資金亞太基金(美元)
F00000T4I6:FO,利安資金日本增長基金(新元避險)
F0HKG062PA:FO,利安資金中國增長基金(美元)
F0HKG062QJ:FO,利安資金新加坡信託基金(新元)
F0HKG070BV:FO,利安資金越南基金(新元)
F00000T4I5:FO,利安資金日本增長基金(日元)
F0HKG062QK:FO,利安資金新加坡信託基金(美元)
F0HKG070C5:FO,利安資金越南基金(美元)
F0HKG062PJ:FO,利安資金印度基金(新元)
F0HKG062PK:FO,利安資金印度基金(美元)
F0GBR055RZ:FO,PIMCO總回報債券基金-機構H級類別(累積股份)
F0GBR06GHA:FO,PIMCO總回報債券基金-E級類別(收息股份)
F0000024FU:FO,PIMCO全球投資級別債券基金-機構H級類別(累積股份)
F0GBR056V8:FO,PIMCO全球債券基金-機構H級類別(累積股份)
F00000OT2K:FO,PIMCO全球投資級別債券基金-M級類別(月收息股份)
F0GBR067Y1:FO,PIMCO全球債券基金-E級類別(收息股份)
F000001V8Z:FO,PIMCO全球投資級別債券基金-E級類別(收息股份)
F0GBR056VE:FO,PIMCO新興市場債券基金-機構H級類別(累積股份)
F0GBR06T5P:FO,PIMCO歐元債券基金-E級類別(累積股份)
F000001V8W:FO,PIMCO全球債券(美國除外)基金-E級類別(收息股份)
F00000SC5J:FO,PIMCO新興市場債券基金-M級類別(月收息強化股份)
F00000PA9Z:FO,PIMCO新興市場債券基金(澳幣避險)-M級類別(月收息股份)
F00000LWIU:FO,PIMCO新興市場債券基金-M級類別(月收息股份)
F00000SC5I:FO,PIMCO多元收益債券基金-M級類別(月收息強化股份)
F00000SC5K:FO,PIMCO全球投資級別債券基金-M級類別(月收息強化股份)
F0GBR055QY:FO,PIMCO全球實質回報債券基金-機構H級類別(累積股份)
F0GBR067Y5:FO,PIMCO新興市場債券基金-E級類別(收息股份)
F000000JS6:FO,PIMCO短年期債券基金-E級類別(累積股份)
F0GBR055RJ:FO,PIMCO短年期債券基金-機構H級類別(累積股份)
FOGBR05KHS:FO,PIMCO多元收益債券基金-E級類別(收息股份)
F0GBR067Y2:FO,PIMCO全球實質回報債券基金-E級類別(收息股份)
F00000MKIG:FO,PIMCO多元收益債券基金-機構H級類別(累積股份)
F00000PAA0:FO,PIMCO多元收益債券基金(澳幣避險)-M級類別(月收息股份)
F00000LWIT:FO,PIMCO多元收益債券基金-M級類別(月收息股份)
F000005GUM:FO,PIMCO多元收益債券基金-E級類別(歐元避險)收息股份
F00000IRSW:FO,PIMCO絕對收益債券基金-E級類別(收息股份)
F00000LWIS:FO,PIMCO全球高收益債券基金-M級類別(月收息股份)
F00000PO7V:FO,PIMCO全球高收益債券基金-機構H級類別(收息股份)
F0000024FM:FO,PIMCO全球高收益債券基金-機構H級類別(累積股份)
F00000SC5L:FO,PIMCO全球高收益債券基金-M級類別(月收息強化股份)
FOGBR05KHW:FO,PIMCO全球高收益債券基金-E級類別(收息股份)
F00000NLXB:FO,PIMCO美國高收益債券基金-M級類別(月收息股份)
FOGBR05KI5:FO,PIMCO美國高收益債券基金-E級類別(收息股份)
F0GBR055R5:FO,PIMCO美國高收益債券基金-機構H級類別 (累積股份)
FOGBR05KI6:FO,PIMCO美國股票增益基金-E級類別(累積股份)
F0HKG062UC:FO,新加坡大華新興市場債券基金(星幣)
F0000021ZA:FO,新加坡大華亞太基礎建設基金
F0HKG062HS:FO,新加坡大華日本成長基金
F0HKG062I9:FO,新加坡大華全球房地產證券基金
F0HKG062UL:FO,新加坡大華黃金及綜合基金
F0HKG062UD:FO,新加坡大華全球保健基金
F0HKG062U1:FO,新加坡大華亞洲成長良機基金
F0HKG062HL:FO,新加坡大華東協基金
F00000WAN8:FO,新加坡大華全球保健基金 - 美元分配類股
F0HKG062UM:FO,新加坡大華泛華基金
F0HKG062HR:FO,新加坡大華亞洲基金
F0HKG062HP:FO,新加坡大華亞太增長基金
F0HKG062HT:FO,新加坡大華新加坡增長基金
F0HKG062HN:FO,新加坡大華國際成長基金
F0HKG062HM:FO,新加坡大華全球科技基金
F0HKG062HO:FO,新加坡大華全球金融基金
F0HKG06WAF:FO,新加坡大華全球資源基金
F00000XY0Y:FO,安義多元資產-機構級歐洲動態管理基金 ATW股(美元避險)
F00000PGPY:FO,安義多元資產-機構級歐洲動態管理基金A股(歐元)
F00000XY0W:FO,安義多元資產-機構級歐洲動態管理基金 ATW股(歐元)
F00000XY0X:FO,安義多元資產-機構級歐洲動態管理基金 ATW股(美元)
F00000YYE5:FO,安義首選-全球成長股票基金 A-AZ Fund 美元(累積)
F00000P7PY:FO,安義首選-全球成長股票基金 B-AZ Fund (累積型)
F00000P0VW:FO,安義首選-全球成長股票基金 A-AZ Fund (累積)
F00000XY11:FO,安義多元資產-機構級義大利趨勢基金 ATW股(美元避險)
F00000PGQ0:FO,安義多元資產-機構級義大利趨勢基金A 股(歐元)
F00000XY0Z:FO,安義多元資產-機構級義大利趨勢基金 ATW股(歐元)
F00000XY10:FO,安義多元資產-機構級義大利趨勢基金 ATW股(美元)
F000000ESG:FO,宏利環球基金-美國債券基金AA股
F00000U1SP:FO,宏利環球基金-美國債券基金 AA Inc
F000000ESA:FO,宏利環球基金-拉丁美洲股票基金AA股
F000001XGF:FO,宏利環球基金-康健護理基金AA股
F00000O2XW:FO,宏利環球基金-美國特別機會基金T股
F000000ESH:FO,宏利環球基金-美國特別機會基金AA股
F00000U538:FO,宏利環球基金-美國特別機會基金 AA Inc
F00000WL59:FO,愛德蒙得洛希爾基金-歐元可轉債基金(A)-美元避險
F00000WL57:FO,愛德蒙得洛希爾基金-歐元可轉債基金(A)-歐元
F00000LYPA:FO,愛德蒙得洛希爾基金- 歐洲中型股基金A 美元
F00000LYPG:FO,愛德蒙得洛希爾印度基金(B)
F00000WL58:FO,愛德蒙得洛希爾基金-歐元可轉債基金(A)-美元
F00000VOMU:FO,愛德蒙得洛希爾基金- 歐洲中型股基金A 美元 (避險)
F0000025DP:FO,愛德蒙得洛希爾環球黃金基金(A)
F000000LGC:FO,宏利環球基金-日本增長基金AA股
F0GBR053CA:FO,宏利環球基金-日本增長基金A股
F0GBR04R6G:FO,愛德蒙得洛希爾基金- 歐洲中型股基金A 歐元
F0GBR05V32:FO,愛德蒙得洛希爾印度基金(A)
F000000LGD:FO,宏利環球基金-環球股票基金AA股
F0GBR053C9:FO,宏利環球基金-環球股票基金A股
F000000LGB:FO,宏利環球基金-俄羅斯股票基金AA股
F0000025DS:FO,愛德蒙得洛希爾環球黃金基金(B)
F00000WL8V:FO,愛德蒙得洛希爾基金-全球新興市場基金(A)-歐元
F0GBR053B6:FO,宏利環球基金-美洲增長基金A股
F000000LG9:FO,宏利環球基金-美洲增長基金AA股
F00000WL8W:FO,愛德蒙得洛希爾基金-全球新興市場基金(A)-美元
F00000WL9G:FO,愛德蒙得洛希爾基金-美國價值收益基金(A)-歐元
F0GBR053C2:FO,宏利環球基金-歐洲增長基金A股
F000000LGF:FO,宏利環球基金-歐洲增長基金AA股
F00000WL9I:FO,愛德蒙得洛希爾基金-美國價值收益基金(A)-美元
F0GBR053BU:FO,宏利環球基金-亞洲股票基金A股
F000000LGG:FO,宏利環球基金-亞洲股票基金AA股
F00000VXLN:FO,愛德蒙得洛希爾基金-中國基金(A)-澳幣
F00000WL6H:FO,愛德蒙得洛希爾基金-歐洲新力基金(A)-歐元
F00000WL6I:FO,愛德蒙得洛希爾基金-歐洲新力基金(A)-美元
F00000VXLO:FO,愛德蒙得洛希爾基金-中國基金(A)-歐元
F00000VXQ1:FO,愛德蒙得洛希爾基金-中國基金(A)-美元
F0GBR053C1:FO,宏利環球基金-新興東歐基金A股
F0GBR06CO1:FO,宏利環球基金-新興東歐基金AA股
F000000LGE:FO,宏利環球基金-巨龍增長基金AA股 (港幣)
F0GBR053C8:FO,宏利環球基金-巨龍增長基金A股
F00000WO5K:FO,宏利環球基金-巨龍增長基金AA股(美元)
F000000ES9:FO,宏利環球基金-印度股票基金AA股
F000000ESD:FO,宏利環球基金-環球資源基金AA股
F000000LGA:FO,宏利環球基金-土耳其股票基金AA股
F00000OXWG:FO,先機新興市場債券基金A類累積避險(澳幣)
F000000C3I:FO,先機新興市場債券基金A類累積(歐元)
F0000105LX:FO,先機新興市場債券基金C2類避險收益股(南非幣穩定配息)
F0GBR04VF3:FO,先機新興市場債券基金A類累積(美元)
F000010B6S:FO,先機新興市場債券基金A類收益股(美元穩定配息)
F000000RW8:FO,先機新興市場債券基金A類收益股(美元)
F0000105LW:FO,先機新興市場債券基金A類避險收益股(南非幣穩定配息)
F0GBR054AR:FO,先機新興市場債券基金B類累積(美元)
F000002SML:FO,先機新興市場債券基金B類收益股(美元)
F000010B6R:FO,先機新興市場債券基金C2類收益股(美元穩定配息)
F0GBR04VEX:FO,先機新興市場債券基金C類累積(美元)
F000002OT2:FO,先機新興市場債券基金C類收益股(美元)
F00000YN0A:FO,先機環球動態債券基金A類避險收益股(南非幣穩定配息)
F00000YN07:FO,先機環球動態債券基金C2類避險收益股(南非幣穩定配息)
F0000009FU:FO,先機環球動態債券基金A類收益股(美元)
F0GBR04N74:FO,先機環球動態債券基金A類累積股(美元)
F00000OXWH:FO,先機環球動態債券基金A類避險累積股(澳幣)
F000002SMK:FO,先機環球動態債券基金B類收益股(美元)
F0GBR05AG2:FO,先機環球動態債券基金B類累積股(美元)
F00000Y96X:FO,先機環球動態債券基金C2類收益股(美元穩定配息)
F0000009FV:FO,先機環球動態債券基金C類收益股(美元)
F0GBR04VE3:FO,先機環球動態債券基金C類累積股(美元)
F00000YN06:FO,先機環球動態債券基金C2類避險收益股(澳幣穩定配息)
F00000MI37:FO,先機新興市場本地貨幣債券基金A類累積(歐元)
F00000YN05:FO,先機新興市場本地貨幣債券基金A類避險收益股(南非幣穩定配息)
F0000101QT:FO,先機新興市場本地貨幣債券基金B類避險收益股(南非幣穩定配息)
F00000YN02:FO,先機新興市場本地貨幣債券基金C2類避險收益股(南非幣穩定配息)
F00000LYA1:FO,先機新興市場本地貨幣債券基金A類累積(美元)
F00000YN03:FO,先機新興市場本地貨幣債券基金A類收益股(美元穩定配息)
F00000N612:FO,先機新興市場本地貨幣債券基金A類收益股(美元)
F00000YN04:FO,先機新興市場本地貨幣債券基金A類避險收益股(澳幣穩定配息)
F00000Y96Y:FO,先機新興市場本地貨幣債券基金C2類收益股(美元穩定配息)
F00000N60K:FO,先機新興市場本地貨幣債券基金B類收益股(美元)
F00000N60J:FO,先機新興市場本地貨幣債券基金C類收益股(美元)
F00000NOA6:FO,先機新興市場本地貨幣債券基金C類累積(美元)
F00000YN01:FO,先機新興市場本地貨幣債券基金C2類避險收益股(澳幣穩定配息)
F0000101QS:FO,先機新興市場本地貨幣債券基金B類避險收益股(澳幣穩定配息)
F00000JW0L:FO,先機全球新興市場基金A類累積(歐元)
F0GBR06GUH:FO,先機美國入息基金A類累積股(歐元)
F0GBR06GET:FO,先機北美股票基金A類累積(歐元)
F00000JW0K:FO,先機全球新興市場基金A類累積(美元)
F00000PTLL:FO,先機美國入息基金A類收益股(美元穩定配息)
F00000SS3Y:FO,先機全球新興市場基金B類累積(美元)
F00000Y974:FO,先機全球新興市場基金C2類累積股(美元)
F0GBR04N69:FO,先機美國入息基金A類累積股(美元)
F00000LWOG:FO,先機全球新興市場基金C類累積(美元)
F0GBR05AFU:FO,先機美國入息基金B類累積股(美元)
F00000Y96Z:FO,先機美國入息基金C2類收益股(美元穩定配息)
F00000PTLM:FO,先機美國入息基金B類收益股(美元)
F00000PTLN:FO,先機美國入息基金C類收益股(美元)
F0GBR04VDW:FO,先機美國入息基金C類累積股(美元)
F0GBR04IIR:FO,先機環球股票基金A類累積(美元)
F00000Y971:FO,先機環球股票基金C2類累積股(美元)
F0GBR05AAV:FO,先機環球股票基金B類累積(美元)
F0GBR04VDV:FO,先機環球股票基金C類累積(美元)
F0GBR04N67:FO,先機北美股票基金A類累積(美元)
F0GBR05AFT:FO,先機北美股票基金B類累積(美元)
F00000Y975:FO,先機北美股票基金C2類累積股(美元)
F0GBR04V95:FO,先機北美股票基金C類累積(美元)
F0GBR04IIL:FO,先機歐洲股票基金A類累積(歐元)
F0GBR04WOB:FO,先機歐洲股票基金A類累積(美元)
F0GBR05ADV:FO,先機歐洲股票基金B類累積(美元)
F0GBR04IID:FO,先機中國基金A類累積(美元)
F0GBR04VDS:FO,先機歐洲股票基金C類累積(美元)
F0GBR05AE8:FO,先機中國基金B類累積(美元)
F00000Y97B:FO,先機中國基金C2類累積股(美元)
F0GBR04VDX:FO,先機中國基金C類累積(美元)
F0GBR06GH0:FO,先機亞太股票基金A類累積(歐元)
F00000N60Q:FO,先機亞洲股票入息基金A類累積(歐元)
F0GBR04IJ1:FO,先機亞太股票基金A類累積(美元)
F00000Y973:FO,先機亞太股票基金C2類累積股(美元)
F0GBR05AFP:FO,先機亞太股票基金B類累積(美元)
F0GBR04V92:FO,先機亞太股票基金C類累積(美元)
F00000UKK7:FO,先機亞洲股票入息基金A類收益股(美元)
F00000M7ZI:FO,先機亞洲股票入息基金A類累積(美元)
F00000N60R:FO,先機亞洲股票入息基金B類累積(美元)
F00000Y970:FO,先機亞洲股票入息基金C2類收益股(美元穩定配息)
F00000N60S:FO,先機亞洲股票入息基金C類累積(美元)
F0GBR04SLA:FO,GAM Star日本領先基金累積單位-美元
F0GBR06I2C:FO,GAM Star日本領先基金-A USD
